student_id,age,gender,socioeconomic_status,parental_education_level,family_background,first_generation_student,gpa,previous_academic_performance,subject_failure_count,credits_completed,course_load,scholarship_status,attendance_rate,class_participation_score,assignment_submission_rate,quiz_completion_rate,time_spent_on_learning_platform,login_frequency,engagement_score,learning_style,motivation_level,peer_interaction_score,counseling_sessions_attended,stress_level,dropout_status
S0186,22,Male,Medium,Secondary,Nuclear,Yes,2.35,Low,4,29,7,No,96,5,95,53,14.4,26,6,Mixed,2,6,4,Low,0
S0187,19,Male,Low,Secondary,Nuclear,No,3.92,Low,4,52,5,No,84,8,99,67,17.0,12,9,Visual,2,3,0,Medium,0
S0188,25,Male,Medium,Postgraduate,Joint,No,3.66,High,1,62,4,No,82,9,88,90,15.9,8,6,Mixed,1,10,5,High,0
S0189,23,Female,Low,Secondary,Nuclear,Yes,2.59,Medium,0,67,5,Yes,75,6,78,86,15.9,22,2,Visual,1,1,3,Low,0
S0190,18,Female,Low,Postgraduate,Guardian,Yes,2.98,Medium,1,22,3,No,86,6,30,30,9.6,16,9,Mixed,1,3,0,Low,0
S0191,24,Female,High,Postgraduate,Nuclear,Yes,2.59,Medium,5,92,4,Yes,55,4,59,20,4.1,21,2,Auditory,4,4,1,Medium,1
S0192,18,Female,High,Primary,Nuclear,Yes,3.86,Low,4,22,6,Yes,85,8,86,89,11.6,4,2,Mixed,5,10,1,Medium,0
S0193,18,Male,Medium,Secondary,Nuclear,No,1.56,Medium,5,115,7,Yes,90,8,76,97,18.3,29,10,Visual,4,8,4,Low,0
S0194,22,Male,Medium,Graduate,Guardian,No,3.06,High,0,22,5,No,76,4,36,53,8.4,12,1,Mixed,2,8,3,Low,0
S0195,25,Female,High,Secondary,Nuclear,Yes,2.85,High,1,43,5,Yes,80,8,72,41,6.5,23,6,Mixed,4,5,1,High,0
S0196,19,Male,Low,Graduate,Joint,Yes,1.73,Medium,1,102,6,No,44,6,51,27,19.1,5,2,Auditory,2,4,2,Medium,1
S0197,19,Female,Low,Secondary,Joint,No,1.53,High,0,52,3,No,55,6,77,92,12.9,23,3,Auditory,2,7,3,Medium,1
S0198,23,Male,Low,Graduate,Joint,Yes,2.33,Medium,0,113,4,No,46,5,100,26,8.3,24,5,Kinesthetic,5,7,0,Low,0
S0199,21,Female,Medium,None,Nuclear,Yes,3.21,Low,4,105,7,No,50,3,34,69,19.6,18,10,Mixed,4,10,0,Low,0
S0200,19,Male,Low,Graduate,Joint,No,2.22,High,4,42,7,No,63,0,73,69,14.7,5,1,Mixed,1,4,5,Low,0
S0201,21,Female,Medium,Graduate,Joint,No,2.55,Medium,5,84,3,No,49,3,89,27,8.2,21,7,Kinesthetic,4,2,3,Medium,0
S0202,19,Female,Medium,Secondary,Joint,No,3.6,High,4,101,4,No,57,2,60,64,6.4,6,10,Mixed,4,5,1,Low,0
S0203,25,Other,Low,Primary,Joint,No,2.78,Low,2,85,6,No,88,5,86,54,1.5,8,3,Kinesthetic,3,0,2,Low,0
S0204,20,Other,High,Postgraduate,Joint,Yes,2.9,Medium,4,36,3,Yes,72,10,31,29,4.8,18,5,Kinesthetic,5,5,5,Medium,0
S0205,22,Female,Low,Secondary,Joint,No,1.81,Medium,5,60,6,No,87,1,42,30,9.3,4,10,Auditory,3,4,2,Low,0
S0206,18,Male,Low,Graduate,Single Parent,Yes,3.34,Medium,5,100,6,No,56,4,59,45,6.1,11,4,Auditory,4,2,2,Medium,0
S0207,18,Male,Medium,Secondary,Nuclear,No,2.87,Low,1,24,4,Yes,86,4,49,40,15.4,7,8,Visual,2,4,2,High,0
S0208,25,Female,Low,Secondary,Nuclear,No,3.21,Medium,3,66,5,No,93,6,35,81,12.0,2,3,Mixed,5,4,5,Medium,0
S0209,17,Male,Low,Postgraduate,Single Parent,Yes,3.07,Medium,3,113,7,Yes,98,2,87,80,18.6,24,1,Auditory,4,7,1,Medium,0
S0210,17,Female,Low,Primary,Nuclear,No,3.97,High,3,25,6,No,42,7,37,92,14.0,28,6,Kinesthetic,2,8,5,Medium,0
S0211,18,Male,Medium,Postgraduate,Nuclear,No,3.81,Low,0,54,3,Yes,83,3,74,43,10.1,9,6,Visual,3,10,2,Low,0
S0212,17,Female,Medium,Primary,Joint,No,2.84,Medium,3,110,5,Yes,69,6,71,23,19.6,22,3,Kinesthetic,5,7,2,Medium,0
S0213,23,Female,Medium,Primary,Joint,No,1.52,High,4,110,7,No,60,9,30,89,12.1,14,5,Mixed,2,5,5,Medium,0
S0214,23,Female,Low,None,Joint,No,3.65,High,4,59,7,Yes,55,8,58,26,3.1,14,3,Visual,5,6,4,High,1
S0215,17,Male,Medium,Graduate,Single Parent,No,3.0,Medium,1,105,5,No,63,5,87,84,2.0,17,1,Mixed,3,0,0,Medium,0
S0216,19,Male,Medium,Postgraduate,Single Parent,No,1.98,Low,0,36,7,No,58,8,89,35,11.1,14,1,Kinesthetic,5,10,2,Medium,1
S0217,19,Female,Medium,Graduate,Guardian,No,1.78,Medium,1,101,3,No,68,2,42,85,10.5,14,8,Visual,3,0,1,Low,0
S0218,23,Male,High,Secondary,Nuclear,No,2.56,Medium,2,95,7,No,95,0,67,73,11.6,16,10,Mixed,5,3,2,Medium,0
S0219,18,Female,Low,Postgraduate,Nuclear,No,3.95,Medium,1,30,5,No,67,10,57,84,5.0,2,1,Visual,1,4,2,Medium,0
S0220,20,Female,Low,Graduate,Joint,Yes,3.11,Low,3,29,5,No,58,6,81,61,10.3,3,1,Mixed,3,7,3,Medium,1
S0221,25,Female,Medium,None,Nuclear,No,3.92,Medium,5,67,3,Yes,86,6,56,33,16.6,26,7,Visual,5,8,3,Medium,0
S0222,22,Male,High,Postgraduate,Guardian,Yes,3.99,Medium,5,81,7,No,77,3,80,47,7.2,16,8,Mixed,5,1,1,High,0
S0223,25,Male,Medium,Secondary,Nuclear,Yes,3.65,Medium,4,44,4,No,61,7,68,47,8.3,10,9,Visual,1,5,2,Medium,0
S0224,23,Male,High,Postgraduate,Nuclear,Yes,1.61,Medium,4,100,6,Yes,55,9,43,66,8.9,19,1,Auditory,1,9,5,Medium,1
S0225,20,Male,High,Graduate,Single Parent,Yes,2.9,Medium,2,104,4,No,41,8,65,44,3.9,24,4,Visual,4,8,2,High,1
S0226,21,Female,High,Graduate,Nuclear,No,2.49,Medium,5,68,7,No,80,10,82,99,11.9,28,3,Visual,5,1,0,Low,0
S0227,22,Female,High,Primary,Joint,No,2.96,Low,2,102,7,No,42,3,33,59,13.8,20,3,Kinesthetic,3,9,4,Low,1
S0228,24,Male,Medium,Secondary,Nuclear,No,3.03,Low,0,25,5,Yes,89,6,92,82,7.2,22,2,Kinesthetic,4,10,0,Medium,0
S0229,23,Female,Low,Secondary,Nuclear,Yes,2.61,Low,0,64,3,Yes,82,0,77,68,11.9,8,9,Kinesthetic,5,2,4,Medium,0
S0230,22,Male,Medium,Secondary,Single Parent,No,2.21,High,5,37,4,No,91,5,74,41,7.0,17,10,Visual,5,5,1,Medium,0
S0231,22,Male,Low,Graduate,Joint,No,2.76,Medium,5,52,4,No,71,4,44,49,15.0,24,4,Mixed,3,9,4,High,0
S0232,23,Male,Medium,Primary,Nuclear,No,2.9,Medium,4,101,4,No,98,6,97,86,16.8,17,9,Mixed,3,1,4,Medium,0
S0233,20,Female,Low,None,Nuclear,Yes,3.21,Low,0,109,3,No,83,5,42,78,10.5,26,7,Visual,2,4,0,Low,0
S0234,17,Female,Low,Secondary,Nuclear,No,2.6,Low,4,69,4,No,81,3,66,46,9.0,16,2,Visual,3,1,5,Low,0
S0235,23,Male,Medium,Postgraduate,Nuclear,No,1.78,Low,0,119,5,No,59,7,63,33,12.5,14,7,Visual,1,9,0,Low,1
S0236,22,Female,High,Graduate,Nuclear,Yes,1.92,Low,3,107,6,No,63,4,65,51,13.7,24,6,Visual,1,10,0,Medium,0
S0237,19,Female,Medium,Secondary,Nuclear,Yes,3.26,Medium,3,59,6,No,45,6,58,33,7.2,17,10,Visual,1,1,3,Medium,0
S0238,23,Male,Medium,Primary,Nuclear,Yes,3.34,Low,5,103,6,Yes,98,6,46,51,17.7,13,1,Auditory,3,4,5,Low,0
S0239,22,Other,Medium,Secondary,Single Parent,No,3.66,Low,1,76,4,No,99,6,88,67,4.1,8,8,Kinesthetic,1,1,3,Medium,0
S0240,17,Male,High,Primary,Nuclear,No,1.92,Low,5,62,6,No,45,8,58,46,13.6,19,7,Kinesthetic,2,1,3,Low,1
S0241,18,Female,Low,Secondary,Nuclear,No,3.21,High,5,117,6,No,98,4,35,50,14.6,2,2,Visual,3,9,3,High,0
S0242,23,Female,Medium,Secondary,Joint,No,2.85,High,1,77,3,No,51,10,71,33,9.4,11,5,Mixed,2,4,5,Low,0
S0243,25,Female,Medium,Graduate,Nuclear,Yes,1.5,Medium,3,113,7,Yes,44,3,84,82,13.3,24,3,Kinesthetic,1,9,2,Medium,1
S0244,23,Male,Low,Graduate,Joint,No,3.88,Medium,2,106,4,Yes,95,5,96,25,4.3,26,8,Kinesthetic,1,3,3,Low,0
S0245,19,Female,Medium,Secondary,Joint,Yes,1.6,Low,4,68,7,No,48,7,86,90,1.6,12,2,Visual,5,0,4,Medium,1
S0246,20,Male,Low,Graduate,Joint,No,3.53,Low,0,108,4,No,99,2,98,40,3.2,27,9,Mixed,5,9,5,Medium,0
S0247,20,Male,Medium,Graduate,Nuclear,Yes,1.69,Low,1,112,7,No,44,3,76,57,8.3,13,8,Kinesthetic,3,4,1,Low,1
S0248,19,Male,Medium,Primary,Nuclear,Yes,3.96,High,2,98,5,Yes,66,2,88,36,19.8,9,8,Visual,1,1,3,Low,0
S0249,21,Male,Medium,Primary,Nuclear,No,3.99,Low,0,112,4,Yes,79,8,38,86,10.5,23,9,Kinesthetic,4,4,0,High,0
S0250,24,Female,High,None,Joint,No,3.55,High,0,48,5,No,97,8,33,95,6.2,28,10,Visual,1,8,4,High,0
S0251,18,Female,Medium,Secondary,Single Parent,No,2.71,Low,2,74,3,Yes,64,4,34,28,10.1,21,10,Mixed,3,3,0,High,0
S0252,25,Male,Medium,Postgraduate,Guardian,No,3.23,Medium,1,32,4,No,62,6,86,66,7.3,26,5,Visual,1,7,4,Low,0
S0253,20,Female,High,Secondary,Single Parent,Yes,2.8,Medium,0,20,3,No,83,3,37,92,7.3,17,6,Auditory,4,0,2,Medium,0
S0254,21,Female,Medium,Postgraduate,Nuclear,No,2.23,Medium,0,75,3,No,52,7,63,100,19.0,14,3,Visual,2,1,4,High,1
S0255,19,Male,Medium,None,Single Parent,Yes,3.09,Medium,3,23,4,No,41,2,50,44,8.6,13,5,Mixed,4,1,1,Low,0
S0256,24,Male,High,Secondary,Single Parent,No,2.03,Low,3,31,3,No,46,0,32,39,3.2,3,6,Auditory,2,9,3,Medium,0
S0257,23,Male,High,Graduate,Nuclear,No,3.56,Medium,0,106,5,No,77,9,89,29,3.8,21,1,Kinesthetic,4,5,5,Low,0
S0258,17,Male,Medium,Postgraduate,Nuclear,Yes,3.53,Low,4,119,5,No,99,6,82,72,1.5,12,1,Auditory,1,0,4,Low,0
S0259,25,Female,Low,Graduate,Joint,No,2.72,Low,0,52,6,No,50,1,30,89,14.9,8,4,Visual,3,1,2,Medium,0
S0260,23,Female,Low,Graduate,Joint,No,1.5,High,5,22,6,No,81,9,50,28,10.5,22,6,Auditory,4,9,3,High,1
S0261,25,Female,Low,Postgraduate,Nuclear,No,2.06,Medium,2,91,4,No,47,8,89,49,17.7,17,9,Auditory,4,8,4,Medium,0
S0262,20,Female,Low,None,Nuclear,Yes,2.64,Medium,2,32,7,No,41,10,57,53,16.7,11,6,Visual,2,5,4,Medium,0
S0263,25,Female,Medium,Postgraduate,Nuclear,No,1.77,Medium,3,91,4,No,57,7,38,79,8.8,13,2,Visual,3,5,3,Medium,1
S0264,19,Male,High,Primary,Nuclear,No,2.52,Low,0,46,6,No,68,5,49,57,7.9,26,2,Visual,1,2,3,Medium,0
S0265,18,Female,Low,Primary,Nuclear,No,3.89,Medium,3,41,4,No,67,0,76,82,14.6,29,6,Visual,2,6,4,Low,0
S0266,25,Male,Medium,Secondary,Single Parent,No,1.66,High,1,118,6,No,96,9,55,62,11.2,8,5,Visual,4,1,0,High,1
S0267,25,Female,Low,Secondary,Nuclear,No,3.82,Low,5,46,6,Yes,42,0,35,75,10.6,2,9,Auditory,5,9,1,High,1
S0268,19,Female,Medium,Secondary,Nuclear,No,3.62,Medium,3,65,5,Yes,65,8,72,23,8.1,16,1,Visual,4,6,1,Medium,0
S0269,24,Female,Medium,Postgraduate,Single Parent,No,1.99,High,4,24,4,No,59,6,35,87,13.8,16,6,Mixed,2,2,2,Low,1
S0270,18,Female,Medium,Graduate,Guardian,No,1.77,Medium,2,45,7,No,45,2,34,51,14.6,27,9,Auditory,4,0,4,Low,1
S0271,20,Male,Low,Graduate,Nuclear,Yes,3.88,High,2,46,5,No,49,2,44,76,4.6,9,5,Auditory,2,10,0,Medium,0
S0272,19,Male,Low,Secondary,Joint,No,1.9,Low,1,61,6,Yes,77,1,93,49,4.3,12,10,Auditory,3,6,2,Medium,0
S0273,19,Female,Medium,Primary,Joint,No,1.95,High,0,41,6,Yes,47,1,93,76,1.7,23,5,Auditory,3,0,3,Low,1
S0274,21,Female,Medium,Secondary,Single Parent,Yes,1.84,Low,5,93,6,No,72,10,39,71,16.2,26,5,Mixed,2,6,0,Medium,0
S0275,22,Female,Medium,Postgraduate,Joint,No,2.42,Medium,1,117,4,No,65,3,87,63,7.5,14,8,Auditory,4,8,0,Medium,0
S0276,24,Female,Medium,Postgraduate,Nuclear,No,2.96,Medium,5,59,6,Yes,74,7,56,41,5.6,16,10,Kinesthetic,3,5,1,Medium,0
S0277,24,Female,Medium,Secondary,Single Parent,Yes,2.04,Medium,3,110,6,No,97,10,85,50,18.5,5,6,Kinesthetic,5,5,1,High,0
S0278,19,Male,Low,Primary,Nuclear,Yes,1.69,Medium,1,35,7,No,86,7,82,62,2.0,5,8,Auditory,1,6,1,Medium,0
S0279,23,Male,Medium,Graduate,Nuclear,No,3.16,Medium,2,95,5,Yes,99,1,47,97,18.5,10,5,Auditory,2,1,3,Low,0
S0280,19,Female,Medium,Primary,Nuclear,No,3.22,Low,3,99,5,No,79,5,47,20,16.8,13,5,Kinesthetic,3,5,2,Medium,0
S0281,24,Female,Medium,Graduate,Joint,Yes,1.7,Low,3,77,6,No,47,9,32,64,10.2,2,5,Kinesthetic,4,3,3,High,1
S0282,25,Male,Medium,Secondary,Nuclear,No,2.88,Medium,2,31,3,No,60,3,96,61,13.8,13,9,Auditory,2,3,0,Medium,0
S0283,22,Male,Medium,Secondary,Single Parent,No,2.11,Medium,1,54,4,No,90,4,44,85,18.1,1,5,Visual,5,1,0,Medium,0
S0284,21,Female,Medium,None,Nuclear,No,1.65,High,4,102,3,No,51,9,69,92,15.9,8,10,Auditory,1,9,3,Medium,1
S0285,23,Other,Low,None,Nuclear,No,2.35,High,0,21,5,No,69,8,43,95,7.9,28,9,Visual,4,10,2,Medium,0
S0286,19,Male,Low,None,Nuclear,No,3.72,High,5,37,4,Yes,43,10,87,89,8.1,6,1,Mixed,4,3,5,Medium,1
S0287,23,Female,Medium,Postgraduate,Nuclear,No,3.43,Medium,0,31,6,Yes,50,5,78,37,15.2,17,5,Auditory,5,5,0,Low,0
S0288,22,Female,Low,Secondary,Nuclear,Yes,3.64,Medium,4,51,4,No,75,4,70,42,16.7,10,9,Kinesthetic,2,6,5,Low,0
S0289,19,Male,Low,Graduate,Nuclear,No,3.64,Medium,2,74,6,Yes,55,0,50,40,19.2,11,7,Kinesthetic,1,0,5,Medium,0
S0290,24,Male,Medium,Secondary,Nuclear,Yes,3.21,Medium,2,94,3,Yes,44,9,87,23,14.2,28,2,Visual,1,9,2,High,1
S0291,18,Male,Low,Secondary,Nuclear,No,2.12,Medium,0,38,4,No,67,9,58,55,3.2,5,3,Kinesthetic,1,10,5,Low,0
S0292,20,Female,Medium,Graduate,Nuclear,No,2.94,Medium,4,58,6,No,94,10,33,73,17.3,12,3,Kinesthetic,3,7,0,Medium,0
S0293,25,Female,Low,Secondary,Nuclear,No,3.57,Medium,4,61,4,No,46,2,53,55,13.4,4,3,Auditory,5,6,3,Medium,1
S0294,19,Female,Medium,Graduate,Nuclear,No,1.52,Low,0,51,7,No,69,1,78,28,5.0,12,1,Visual,3,3,4,Low,1
S0295,22,Female,Medium,Secondary,Nuclear,Yes,2.71,Medium,1,25,6,Yes,90,8,58,92,1.8,2,1,Auditory,2,0,0,Low,0
S0296,21,Female,Low,Postgraduate,Nuclear,Yes,2.63,High,5,48,3,No,52,9,77,77,6.5,6,6,Kinesthetic,2,3,3,Medium,0
S0297,25,Male,Low,None,Nuclear,No,2.59,High,5,97,3,No,81,6,57,64,6.5,21,1,Auditory,4,0,1,Medium,0
S0298,19,Female,Medium,Graduate,Guardian,No,2.27,High,4,30,3,No,71,8,44,99,11.3,27,10,Kinesthetic,1,5,4,High,0
S0299,21,Male,High,None,Single Parent,No,1.78,Medium,5,107,4,No,52,4,48,50,15.2,28,2,Mixed,2,0,5,High,1
S0300,21,Male,Medium,Graduate,Joint,Yes,2.56,Medium,2,73,4,No,94,4,51,100,12.6,10,10,Visual,3,1,4,Medium,0
S0301,24,Male,Low,Postgraduate,Nuclear,No,3.48,High,0,76,6,No,44,3,98,37,11.8,5,3,Visual,2,2,3,Medium,1
S0302,20,Other,Medium,Secondary,Nuclear,No,2.02,Low,2,81,3,No,51,5,33,49,7.1,14,10,Mixed,4,10,1,Medium,0
S0303,22,Male,Medium,Primary,Nuclear,No,3.89,Low,5,45,6,No,64,5,53,52,15.9,15,1,Auditory,2,9,0,High,0
S0304,22,Other,Low,Primary,Joint,No,2.19,Low,5,25,7,No,71,6,71,68,11.3,22,1,Auditory,5,8,1,Medium,0
S0305,18,Male,Low,Secondary,Nuclear,No,3.22,Medium,0,28,6,No,50,2,49,27,10.7,8,2,Kinesthetic,5,4,5,High,1
S0306,23,Female,Medium,Secondary,Nuclear,Yes,1.52,High,5,90,3,No,59,3,96,77,19.0,9,10,Visual,5,8,5,Medium,1
S0307,17,Female,Low,Postgraduate,Nuclear,Yes,2.28,Low,0,59,7,No,93,1,60,44,11.9,29,8,Mixed,5,3,2,High,0
S0308,22,Male,Medium,Secondary,Nuclear,No,3.32,High,1,91,7,Yes,43,5,99,57,5.4,15,4,Mixed,5,0,5,Medium,0
S0309,25,Male,Low,Secondary,Joint,Yes,1.66,High,5,34,4,No,79,10,92,37,1.6,7,7,Visual,1,3,3,Medium,0
S0310,19,Male,Medium,Graduate,Nuclear,No,2.03,Medium,3,62,5,Yes,78,9,67,32,9.9,1,4,Mixed,4,7,1,High,0
S0311,20,Female,Medium,Secondary,Nuclear,No,1.92,Medium,5,74,5,No,60,6,73,69,14.7,19,7,Mixed,2,1,1,High,1
S0312,25,Female,High,Primary,Nuclear,No,2.68,Medium,4,117,6,No,80,3,38,71,17.8,10,5,Visual,3,2,3,Medium,0
S0313,21,Male,Low,Postgraduate,Single Parent,Yes,2.33,Low,5,31,7,No,40,1,45,30,9.3,9,5,Kinesthetic,5,8,3,Medium,0
S0314,17,Male,Low,Secondary,Nuclear,No,3.07,Medium,2,44,7,No,91,9,32,49,9.1,3,8,Visual,4,3,5,Medium,0
S0315,21,Male,Low,Primary,Nuclear,No,1.91,Medium,1,32,3,No,99,6,41,96,6.1,12,7,Auditory,2,7,4,Medium,0
S0316,20,Male,Medium,Graduate,Nuclear,Yes,3.39,Medium,2,64,4,No,82,9,52,52,8.1,5,4,Auditory,5,0,1,Low,0
S0317,23,Male,Low,Primary,Guardian,Yes,2.71,High,5,48,3,No,92,2,89,70,5.4,8,2,Auditory,5,7,4,Low,0
S0318,23,Male,Low,Graduate,Nuclear,Yes,1.9,Low,1,93,5,Yes,71,3,79,99,19.1,18,10,Visual,5,1,1,High,1
S0319,19,Female,Low,Secondary,Nuclear,No,2.46,High,5,52,6,Yes,75,10,70,28,4.3,18,10,Auditory,3,1,2,High,0
S0320,19,Female,Low,None,Guardian,No,3.69,Medium,0,74,7,Yes,97,9,45,59,1.8,2,1,Auditory,4,0,1,Low,0
S0321,22,Female,High,Primary,Nuclear,No,2.07,High,2,102,5,No,66,4,87,36,10.3,5,4,Auditory,1,9,4,High,0
S0322,19,Male,Medium,Primary,Nuclear,Yes,2.56,High,2,95,5,Yes,58,0,90,84,17.4,16,3,Visual,4,2,2,High,1
S0323,23,Female,Low,Postgraduate,Nuclear,No,3.66,Medium,1,39,4,No,77,10,98,50,15.2,11,4,Mixed,1,3,5,Medium,0
S0324,23,Female,Low,Graduate,Joint,No,1.66,Medium,5,93,4,No,93,4,50,97,8.8,27,5,Kinesthetic,1,5,2,High,1
S0325,20,Other,High,Postgraduate,Nuclear,No,2.8,Medium,5,53,7,No,59,6,71,77,13.9,16,8,Visual,3,2,4,Medium,0
S0326,17,Female,High,Primary,Nuclear,Yes,1.68,Medium,2,53,3,Yes,51,10,47,43,7.7,2,9,Auditory,4,0,5,Low,1
S0327,21,Female,High,Secondary,Single Parent,Yes,2.76,Medium,1,105,6,Yes,78,6,31,87,6.3,14,2,Kinesthetic,3,6,0,Medium,0
S0328,22,Female,Medium,Primary,Nuclear,No,2.25,High,2,58,4,Yes,94,10,64,70,12.5,18,5,Auditory,1,2,1,Low,0
S0329,21,Female,Medium,Secondary,Single Parent,No,1.67,Medium,0,106,5,Yes,84,9,66,81,18.7,26,1,Mixed,2,1,4,Medium,1
S0330,19,Female,Medium,Secondary,Nuclear,No,3.39,Low,0,117,3,No,64,5,55,82,15.1,25,3,Mixed,1,10,3,Low,0
S0331,22,Female,High,None,Nuclear,No,1.51,Low,1,89,6,No,76,7,89,72,16.5,24,10,Visual,3,3,3,High,1
S0332,22,Male,Low,Postgraduate,Nuclear,No,2.64,High,0,107,3,No,52,5,63,64,14.6,19,8,Mixed,5,8,2,Medium,0
S0333,24,Other,Medium,Secondary,Nuclear,No,3.18,High,4,62,7,No,48,4,77,68,2.1,13,6,Auditory,1,9,4,Medium,0
S0334,25,Female,Medium,Primary,Nuclear,No,2.56,High,5,39,3,No,57,3,83,53,18.2,27,9,Auditory,1,9,5,Medium,0
S0335,20,Male,Low,Secondary,Nuclear,No,3.84,Medium,4,27,3,No,48,10,85,31,9.1,19,8,Visual,4,6,4,Medium,0
S0336,23,Male,Low,Secondary,Single Parent,No,1.81,Low,0,43,7,No,74,4,91,60,19.4,11,3,Auditory,2,7,3,Medium,1
S0337,19,Female,Low,Graduate,Single Parent,No,2.09,Low,0,21,6,No,94,7,66,83,13.9,5,2,Visual,3,0,1,Medium,0
S0338,21,Female,Medium,Secondary,Nuclear,Yes,2.93,Low,0,87,3,No,96,5,37,73,16.6,13,10,Auditory,4,5,4,Low,0
S0339,20,Male,Low,Primary,Nuclear,Yes,2.89,Medium,4,71,6,Yes,67,2,30,32,10.6,16,2,Mixed,2,9,4,Medium,0
S0340,20,Male,Low,Primary,Joint,Yes,2.98,Medium,2,88,4,No,99,1,69,57,6.9,9,2,Auditory,3,5,2,Medium,0
S0341,20,Male,Medium,Graduate,Nuclear,No,3.32,Medium,2,46,7,Yes,46,3,38,47,7.4,26,10,Mixed,3,8,2,Medium,0
S0342,20,Female,Medium,Graduate,Nuclear,No,3.08,Low,2,20,6,No,62,5,76,72,13.6,17,10,Visual,1,7,5,High,0
S0343,25,Male,High,Primary,Joint,No,2.1,Medium,0,60,3,No,87,9,89,69,8.5,28,2,Mixed,2,6,0,Medium,0
S0344,20,Other,Medium,Secondary,Nuclear,No,1.86,Medium,5,82,7,No,85,9,73,54,8.7,17,5,Visual,1,5,3,Medium,0
S0345,25,Male,Medium,Secondary,Joint,No,2.4,Low,5,55,4,No,53,3,37,41,10.3,17,9,Auditory,5,0,5,Low,0
S0346,25,Other,High,Secondary,Joint,Yes,3.24,Medium,1,106,7,No,81,2,56,61,14.2,4,4,Auditory,2,10,5,Low,0
S0347,17,Female,Low,None,Nuclear,Yes,1.77,Medium,1,114,6,No,77,3,32,43,13.8,27,9,Auditory,1,7,3,Medium,0
S0348,18,Female,High,Graduate,Nuclear,No,2.36,Medium,1,100,6,No,63,5,45,88,12.7,23,1,Kinesthetic,3,3,4,Low,0
S0349,18,Female,Low,Postgraduate,Joint,No,3.64,Low,0,97,7,No,59,9,46,76,3.5,2,7,Kinesthetic,4,10,0,Medium,0
S0350,18,Female,Low,Graduate,Nuclear,Yes,1.69,High,1,54,4,No,85,6,75,49,16.4,4,10,Auditory,5,9,1,Low,0
S0351,18,Female,Low,Secondary,Joint,No,2.84,Medium,5,83,4,No,88,6,30,76,2.6,21,9,Kinesthetic,3,3,5,Low,0
S0352,25,Male,Low,Secondary,Nuclear,No,3.72,High,0,27,7,No,67,9,51,85,11.0,29,2,Visual,4,2,4,Medium,0
S0353,20,Male,Medium,Secondary,Nuclear,No,2.33,Medium,2,102,5,No,40,5,42,27,16.9,16,5,Visual,1,0,1,Low,0
S0354,20,Male,Medium,Secondary,Joint,No,2.54,Medium,3,101,4,No,53,9,99,76,14.3,1,5,Visual,1,10,5,Medium,0
S0355,19,Male,High,None,Joint,Yes,3.75,Low,5,106,4,Yes,93,10,95,28,14.7,22,8,Visual,4,6,3,Low,0
S0356,20,Male,High,Secondary,Joint,No,2.06,Medium,5,68,3,No,51,4,54,44,15.3,4,8,Kinesthetic,3,9,4,Low,0
S0357,17,Other,Low,Graduate,Single Parent,No,3.03,High,4,83,7,No,62,1,32,89,2.4,9,2,Visual,3,7,1,Low,0
S0358,23,Female,Medium,Postgraduate,Nuclear,Yes,2.58,Low,0,38,4,No,65,1,93,50,3.7,25,7,Visual,2,9,1,High,0
S0359,23,Male,Medium,Postgraduate,Nuclear,No,2.48,Medium,1,99,4,Yes,56,0,79,69,16.1,27,5,Mixed,3,3,3,Low,0
S0360,22,Female,Low,Secondary,Joint,No,1.81,Medium,1,83,7,No,71,3,97,35,11.3,27,4,Auditory,3,1,2,High,1
S0361,18,Female,Low,None,Nuclear,No,1.93,Medium,1,64,6,No,84,4,44,94,6.7,28,4,Kinesthetic,2,4,4,High,1
S0362,24,Female,Low,Primary,Joint,No,3.48,High,2,35,6,No,62,10,93,21,5.1,16,7,Visual,5,9,2,Medium,0
S0363,23,Male,Medium,Primary,Single Parent,Yes,3.68,Medium,1,41,3,No,77,2,57,69,15.2,27,3,Auditory,2,6,4,Low,0
S0364,18,Male,Medium,Graduate,Nuclear,No,1.9,Medium,4,29,4,No,74,5,32,38,3.7,21,9,Visual,4,3,1,Medium,0
S0365,24,Other,Medium,Primary,Joint,No,3.45,Low,5,99,3,No,90,2,80,75,7.1,3,10,Visual,1,6,4,High,0
S0366,19,Female,Medium,Secondary,Nuclear,No,3.61,Medium,5,49,6,Yes,62,6,91,56,14.0,4,2,Mixed,5,3,0,Medium,0
S0367,17,Female,Low,Secondary,Single Parent,Yes,3.63,Medium,3,119,4,No,55,7,51,22,7.0,13,9,Visual,4,4,3,Medium,0
S0368,19,Female,Low,Graduate,Nuclear,Yes,1.56,Low,0,34,7,No,76,10,70,85,15.8,7,3,Visual,5,8,5,Low,1
S0369,20,Other,High,Secondary,Joint,No,3.61,Medium,2,43,3,Yes,73,7,74,75,18.0,18,5,Mixed,2,2,5,Low,0
S0370,24,Male,Low,Postgraduate,Nuclear,No,3.32,Medium,0,114,4,No,60,10,87,68,9.8,18,4,Mixed,5,1,4,Medium,0
S0371,18,Male,Low,Graduate,Nuclear,No,3.96,Medium,1,27,6,No,44,3,88,84,11.7,1,3,Mixed,4,7,4,High,1
S0372,21,Male,Medium,Graduate,Nuclear,No,1.87,Medium,2,54,4,No,81,3,60,64,13.3,2,7,Mixed,2,10,2,Low,0
